CALENDAR_DAY,NMI,IMPORT_EXPORT,0000,0030,0100,0130,0200,0230,0300,0330,0400,0430,0500,0530,0600,0630,0700,0730,0800,0830,0900,0930,1000,1030,1100,1130,1200,1230,1300,1330,1400,1430,1500,1530,1600,1630,1700,1730,1800,1830,1900,1930,2000,2030,2100,2130,2200,2230,2300,2330
20130301,80010002542,IMPORT_KWH,25.476,23.996,22.896,22.964,22.868,22.328,22.5,21.932,21.9,22.408,20.328,21.328,21.972,28.172,39.808,41.896,53.356,63.54,84.032,80.5,87.844,82.716,87.912,91.072,92.608,93.536,94.184,95.732,93.34,94.528,92.052,92.512,96.816,91.212,91.696,90.18,92.824,94.544,90.248,89.012,60.36,48.884,43.8,40.856,39.836,36.104,33.672,29.908
20130301,80010002690,IMPORT_KWH,1521,1512.6,1586.4,1680.9,1649.4,1662,1610.7,1523.7,1492.5,1656,1626.6,1468.8,1461,1529.4,1530.6,1565.1,1527.6,1570.2,1462.2,1510.5,1488,1513.8,1473.3,1434.3,1429.5,1440.6,1462.2,1052.4,619.8,530.4,551.4,567.9,554.4,520.2,578.7,592.2,470.4,442.5,436.2,456,463.2,514.2,485.7,454.2,407.1,390.6,393,387.6
20130301,80010002700,IMPORT_KWH,880,876,846.4,859.6,874.4,854.8,744.4,727.6,732,730,729.2,599.2,590.4,596.4,573.2,580.4,582,527.2,502,570.8,509.2,543.6,640.4,646.8,760.4,733.2,797.6,860.8,836.8,876,817.2,887.2,888,885.2,786.8,763.6,842.8,827.2,880.8,896.8,831.2,876.4,815.2,751.6,796,816.8,785.2,762.4
20130301,80010002831,IMPORT_KWH,31.712,32.672,31.84,33.248,32.672,32.448,32.224,31.904,32.576,32.352,32.128,31.744,31.648,43.712,45.024,49.248,44.096,53.312,44.896,53.728,46.784,55.552,49.728,54.592,48.128,52.064,47.136,50.976,49.728,49.792,47.488,48.288,45.12,50.752,35.008,44.96,38.144,40.64,37.984,36.32,35.744,43.296,32.704,32.384,32.864,32.96,33.408,32.896
20130301,80010002857,IMPORT_KWH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130301,80010002865,IMPORT_KWH,35.6,36.8,35.8,36,36.6,35.8,36.6,35.8,36,36,38.8,38.6,35.2,35.6,34.6,36,39.4,58,458.2,563.8,566.6,555.2,551.4,551,554.8,556,561.6,568.2,559.6,376.8,473.8,570.6,576.6,571,456.8,554.2,436.8,565.8,557.8,559.8,553,553.6,551.4,547.4,558.2,563.8,561.2,551.8
20130301,80010002872,IMPORT_KWH,1874.4,1868.4,1897.2,1899.6,1899.6,1806,1810.8,1831.2,1890,1864.8,1882.8,1842,1820.4,1768.8,1861.2,1789.2,1873.2,1868.4,1858.8,1929.6,1915.2,1905.6,1856.4,1786.8,1856.4,1814.4,2004,2022,2072.4,2058,1965.6,1912.8,1911.6,1962,1918.8,1773.6,1892.4,1917.6,1920,1926,2064,1981.2,2036.4,2013.6,2060.4,2016,2022,2050.8
20130301,80010002880,IMPORT_KWH,5.28,5.692,5.272,5.232,5.884,5.104,5.268,5.172,5.172,5.776,25.148,21.648,19.784,20.032,20.708,20.704,20.776,21.104,21.332,21.196,21.38,21.684,22.388,22.356,19.784,18.472,19.308,19.136,20.048,19.156,18.428,18.316,19.452,27.284,26.652,19.772,12.588,9.128,8.284,8.2,7.696,7.416,7.304,7.296,7.584,7.568,6.892,6.732
20130301,80010002898,IMPORT_KWH,39.608,39.488,39.584,39.6,39.4,39.32,39.208,39.128,39.056,38.96,38.92,40.048,40.016,40.064,40.2,39.432,40.072,40.992,41.744,42.352,42.696,42.984,43.224,43.424,43.736,43.816,43.896,37.928,37.344,37.544,44.16,44.2,44.12,43.936,43.128,41.488,41.168,40.76,40.4,40.2,40.072,39.896,39.616,39.52,39.184,39.048,38.936,38.784
20130301,80010002908,IMPORT_KWH,37.98,38.592,38.376,37.8,38.016,36.972,34.272,32.868,33.264,47.916,36.684,93.24,104.04,103.788,114.372,124.92,127.692,127.656,130.428,128.484,129.636,130.752,133.812,132.192,135.504,139.248,142.092,138.924,136.296,132.552,132.552,130.752,129.348,128.916,126.648,125.532,51.192,45,43.812,44.424,43.344,43.164,38.988,38.628,37.98,36.576,35.46,36.144
